material_id,formula,cif_path,atomic_numbers,electronegativity,group,period,atomic_radius,formation_energy
mp-1187096,Sr2ZnHg,dataset/cif_files/mp-1187096.cif,"[38, 38, 30, 80]","[0.95, 0.95, 1.65, 2]","[2, 2, 12, 12]","[5, 5, 4, 6]","[2.0, 2.0, 1.35, 1.5]",-0.353059878
mp-1097246,Sr2ZnIn,dataset/cif_files/mp-1097246.cif,"[38, 38, 30, 49]","[0.95, 0.95, 1.65, 1.78]","[2, 2, 12, 13]","[5, 5, 4, 5]","[2.0, 2.0, 1.35, 1.55]",1.182109378
mp-1187231,Sr2ZnIn,dataset/cif_files/mp-1187231.cif,"[38, 38, 30, 49]","[0.95, 0.95, 1.65, 1.78]","[2, 2, 12, 13]","[5, 5, 4, 5]","[2.0, 2.0, 1.35, 1.55]",-0.308322154
mp-1096664,Sr2ZnPb,dataset/cif_files/mp-1096664.cif,"[38, 38, 30, 82]","[0.95, 0.95, 1.65, 2.33]","[2, 2, 12, 14]","[5, 5, 4, 6]","[2.0, 2.0, 1.35, 1.8]",1.04183738
mp-1187098,Sr2ZnPb,dataset/cif_files/mp-1187098.cif,"[38, 38, 30, 82]","[0.95, 0.95, 1.65, 2.33]","[2, 2, 12, 14]","[5, 5, 4, 6]","[2.0, 2.0, 1.35, 1.8]",-0.537701738
mp-1187101,Sr2ZnPt,dataset/cif_files/mp-1187101.cif,"[38, 38, 30, 78]","[0.95, 0.95, 1.65, 2.28]","[2, 2, 12, 10]","[5, 5, 4, 6]","[2.0, 2.0, 1.35, 1.35]",-0.448100205
mp-1093830,Sr2ZnSn,dataset/cif_files/mp-1093830.cif,"[38, 38, 30, 50]","[0.95, 0.95, 1.65, 1.96]","[2, 2, 12, 14]","[5, 5, 4, 5]","[2.0, 2.0, 1.35, 1.45]",1.061159627
mp-1096045,SrYPb2,dataset/cif_files/mp-1096045.cif,"[38, 39, 82, 82]","[0.95, 1.22, 2.33, 2.33]","[2, 3, 14, 14]","[5, 5, 6, 6]","[2.0, 1.8, 1.8, 1.8]",1.299590702
mp-1097161,SrYPd2,dataset/cif_files/mp-1097161.cif,"[38, 39, 46, 46]","[0.95, 1.22, 2.2, 2.2]","[2, 3, 10, 10]","[5, 5, 5, 5]","[2.0, 1.8, 1.4, 1.4]",1.139349775
mp-1097403,SrYPt2,dataset/cif_files/mp-1097403.cif,"[38, 39, 78, 78]","[0.95, 1.22, 2.28, 2.28]","[2, 3, 10, 10]","[5, 5, 6, 6]","[2.0, 1.8, 1.35, 1.35]",0.897939115
mp-1186778,SrYbEu2,dataset/cif_files/mp-1186778.cif,"[38, 70, 63, 63]","[0.95, 1.1, 1.2, 1.2]","[2, 3, 3, 3]","[5, 6, 6, 6]","[2.0, 1.75, 1.85, 1.85]",0.210120561
mp-29623,SrZnBi2,dataset/cif_files/mp-29623.cif,"[38, 30, 83, 83]","[0.95, 1.65, 2.02, 2.02]","[2, 12, 15, 15]","[5, 4, 6, 6]","[2.0, 1.35, 1.6, 1.6]",-0.503327699
mp-1019280,SrZnPb,dataset/cif_files/mp-1019280.cif,"[38, 30, 82]","[0.95, 1.65, 2.33]","[2, 12, 14]","[5, 4, 6]","[2.0, 1.35, 1.8]",-0.490275211
mp-1019279,SrZnSn,dataset/cif_files/mp-1019279.cif,"[38, 30, 50]","[0.95, 1.65, 1.96]","[2, 12, 14]","[5, 4, 5]","[2.0, 1.35, 1.45]",-0.606022678
mp-631361,SrZr2Nb,dataset/cif_files/mp-631361.cif,"[38, 40, 40, 41]","[0.95, 1.33, 1.33, 1.6]","[2, 4, 4, 5]","[5, 5, 5, 5]","[2.0, 1.55, 1.55, 1.45]",0.726136931
mp-631506,SrZrCo,dataset/cif_files/mp-631506.cif,"[38, 40, 27]","[0.95, 1.33, 1.88]","[2, 4, 9]","[5, 5, 4]","[2.0, 1.55, 1.35]",1.048716999
mp-631390,SrZrZn,dataset/cif_files/mp-631390.cif,"[38, 40, 30]","[0.95, 1.33, 1.65]","[2, 4, 12]","[5, 5, 4]","[2.0, 1.55, 1.35]",0.855029464
mp-1096286,Ta2AlRe,dataset/cif_files/mp-1096286.cif,"[73, 73, 13, 75]","[1.5, 1.5, 1.61, 1.9]","[5, 5, 13, 7]","[6, 6, 3, 6]","[1.45, 1.45, 1.25, 1.35]",4.233125543
mp-631451,Ta2CdBi,dataset/cif_files/mp-631451.cif,"[73, 73, 48, 83]","[1.5, 1.5, 1.69, 2.02]","[5, 5, 12, 15]","[6, 6, 5, 6]","[1.45, 1.45, 1.55, 1.6]",0.806676278
mp-1097555,Ta2CoOs,dataset/cif_files/mp-1097555.cif,"[73, 73, 27, 76]","[1.5, 1.5, 1.88, 2.2]","[5, 5, 9, 8]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.3]",4.236678866
mp-1097448,Ta2CoRe,dataset/cif_files/mp-1097448.cif,"[73, 73, 27, 75]","[1.5, 1.5, 1.88, 1.9]","[5, 5, 9, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.35]",4.458475876
mp-867779,Ta2CrFe,dataset/cif_files/mp-867779.cif,"[73, 73, 24, 26]","[1.5, 1.5, 1.66, 1.83]","[5, 5, 6, 8]","[6, 6, 4, 4]","[1.45, 1.45, 1.4, 1.4]",-0.125781304
mp-1097208,Ta2CrMo,dataset/cif_files/mp-1097208.cif,"[73, 73, 24, 42]","[1.5, 1.5, 1.66, 2.16]","[5, 5, 6, 6]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.45]",4.545443206
mp-867774,Ta2CrOs,dataset/cif_files/mp-867774.cif,"[73, 73, 24, 76]","[1.5, 1.5, 1.66, 2.2]","[5, 5, 6, 8]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.3]",-0.309741644
mp-1096656,Ta2CrRe,dataset/cif_files/mp-1096656.cif,"[73, 73, 24, 75]","[1.5, 1.5, 1.66, 1.9]","[5, 5, 6, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",4.606102933
mp-1186772,Ta2CrRe,dataset/cif_files/mp-1186772.cif,"[73, 73, 24, 75]","[1.5, 1.5, 1.66, 1.9]","[5, 5, 6, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",-0.232991294
mp-977425,Ta2CrRu,dataset/cif_files/mp-977425.cif,"[73, 73, 24, 44]","[1.5, 1.5, 1.66, 2.2]","[5, 5, 6, 8]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.3]",-0.254652972
mp-1097484,Ta2CrTc,dataset/cif_files/mp-1097484.cif,"[73, 73, 24, 43]","[1.5, 1.5, 1.66, 1.9]","[5, 5, 6, 7]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.35]",4.298565162
mp-1095944,Ta2CrW,dataset/cif_files/mp-1095944.cif,"[73, 73, 24, 74]","[1.5, 1.5, 1.66, 2.36]","[5, 5, 6, 6]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",4.921186739
mp-1093942,Ta2CuOs,dataset/cif_files/mp-1093942.cif,"[73, 73, 29, 76]","[1.5, 1.5, 1.9, 2.2]","[5, 5, 11, 8]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.3]",4.18572532
mp-1096513,Ta2CuRe,dataset/cif_files/mp-1096513.cif,"[73, 73, 29, 75]","[1.5, 1.5, 1.9, 1.9]","[5, 5, 11, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.35]",4.227100849
mp-979267,Ta2FeMo,dataset/cif_files/mp-979267.cif,"[73, 73, 26, 42]","[1.5, 1.5, 1.83, 2.16]","[5, 5, 8, 6]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.45]",-0.164796696
mp-864764,Ta2FeOs,dataset/cif_files/mp-864764.cif,"[73, 73, 26, 76]","[1.5, 1.5, 1.83, 2.2]","[5, 5, 8, 8]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.3]",-0.269597676
mp-1096354,Ta2FeRe,dataset/cif_files/mp-1096354.cif,"[73, 73, 26, 75]","[1.5, 1.5, 1.83, 1.9]","[5, 5, 8, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",4.491182666
mp-1093691,Ta2FeRu,dataset/cif_files/mp-1093691.cif,"[73, 73, 26, 44]","[1.5, 1.5, 1.83, 2.2]","[5, 5, 8, 8]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.3]",4.052732484
mp-1186768,Ta2FeRu,dataset/cif_files/mp-1186768.cif,"[73, 73, 26, 44]","[1.5, 1.5, 1.83, 2.2]","[5, 5, 8, 8]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.3]",-0.231033879
mp-1096511,Ta2FeTc,dataset/cif_files/mp-1096511.cif,"[73, 73, 26, 43]","[1.5, 1.5, 1.83, 1.9]","[5, 5, 8, 7]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.35]",4.184608915
mp-1097491,Ta2FeW,dataset/cif_files/mp-1097491.cif,"[73, 73, 26, 74]","[1.5, 1.5, 1.83, 2.36]","[5, 5, 8, 6]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",4.727732056
mp-1095856,Ta2IrW,dataset/cif_files/mp-1095856.cif,"[73, 73, 77, 74]","[1.5, 1.5, 2.2, 2.36]","[5, 5, 9, 6]","[6, 6, 6, 6]","[1.45, 1.45, 1.35, 1.35]",4.557665558
mp-1096280,Ta2MnCr,dataset/cif_files/mp-1096280.cif,"[73, 73, 25, 24]","[1.5, 1.5, 1.55, 1.66]","[5, 5, 7, 6]","[6, 6, 4, 4]","[1.45, 1.45, 1.4, 1.4]",4.306619385
mp-1096013,Ta2MnFe,dataset/cif_files/mp-1096013.cif,"[73, 73, 25, 26]","[1.5, 1.5, 1.55, 1.83]","[5, 5, 7, 8]","[6, 6, 4, 4]","[1.45, 1.45, 1.4, 1.4]",4.083086859
mp-1097404,Ta2MnMo,dataset/cif_files/mp-1097404.cif,"[73, 73, 25, 42]","[1.5, 1.5, 1.55, 2.16]","[5, 5, 7, 6]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.45]",4.40808713
mp-864761,Ta2MnOs,dataset/cif_files/mp-864761.cif,"[73, 73, 25, 76]","[1.5, 1.5, 1.55, 2.2]","[5, 5, 7, 8]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.3]",-0.279111422
mp-1096347,Ta2MnRe,dataset/cif_files/mp-1096347.cif,"[73, 73, 25, 75]","[1.5, 1.5, 1.55, 1.9]","[5, 5, 7, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",4.48012841
mp-1186761,Ta2MnRe,dataset/cif_files/mp-1186761.cif,"[73, 73, 25, 75]","[1.5, 1.5, 1.55, 1.9]","[5, 5, 7, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",-0.324181165
mp-1093886,Ta2MnRu,dataset/cif_files/mp-1093886.cif,"[73, 73, 25, 44]","[1.5, 1.5, 1.55, 2.2]","[5, 5, 7, 8]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.3]",4.05352393
mp-1095867,Ta2MnTc,dataset/cif_files/mp-1095867.cif,"[73, 73, 25, 43]","[1.5, 1.5, 1.55, 1.9]","[5, 5, 7, 7]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.35]",4.197537513
mp-1093808,Ta2MnV,dataset/cif_files/mp-1093808.cif,"[73, 73, 25, 23]","[1.5, 1.5, 1.55, 1.63]","[5, 5, 7, 5]","[6, 6, 4, 4]","[1.45, 1.45, 1.4, 1.35]",4.373511809
mp-1096627,Ta2MnW,dataset/cif_files/mp-1096627.cif,"[73, 73, 25, 74]","[1.5, 1.5, 1.55, 2.36]","[5, 5, 7, 6]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",4.77254928
mp-1095750,Ta2MoIr,dataset/cif_files/mp-1095750.cif,"[73, 73, 42, 77]","[1.5, 1.5, 2.16, 2.2]","[5, 5, 6, 9]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.35]",4.192604404
mp-1186766,Ta2MoIr,dataset/cif_files/mp-1186766.cif,"[73, 73, 42, 77]","[1.5, 1.5, 2.16, 2.2]","[5, 5, 6, 9]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.35]",-0.440666569
mp-864770,Ta2MoOs,dataset/cif_files/mp-864770.cif,"[73, 73, 42, 76]","[1.5, 1.5, 2.16, 2.2]","[5, 5, 6, 8]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.3]",-0.455647456
mp-1095735,Ta2MoPt,dataset/cif_files/mp-1095735.cif,"[73, 73, 42, 78]","[1.5, 1.5, 2.16, 2.28]","[5, 5, 6, 10]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.35]",3.989807301
mp-1097354,Ta2MoRh,dataset/cif_files/mp-1097354.cif,"[73, 73, 42, 45]","[1.5, 1.5, 2.16, 2.28]","[5, 5, 6, 9]","[6, 6, 5, 5]","[1.45, 1.45, 1.45, 1.35]",3.954352247
mp-864782,Ta2MoRu,dataset/cif_files/mp-864782.cif,"[73, 73, 42, 44]","[1.5, 1.5, 2.16, 2.2]","[5, 5, 6, 8]","[6, 6, 5, 5]","[1.45, 1.45, 1.45, 1.3]",-0.407219847
mp-1097678,Ta2MoW,dataset/cif_files/mp-1097678.cif,"[73, 73, 42, 74]","[1.5, 1.5, 2.16, 2.36]","[5, 5, 6, 6]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.35]",5.072937136
mp-1186763,Ta2MoW,dataset/cif_files/mp-1186763.cif,"[73, 73, 42, 74]","[1.5, 1.5, 2.16, 2.36]","[5, 5, 6, 6]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.35]",-0.136592176
mp-864640,Ta2NbIr,dataset/cif_files/mp-864640.cif,"[73, 73, 41, 77]","[1.5, 1.5, 1.6, 2.2]","[5, 5, 5, 9]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.35]",-0.384020821
mp-1096718,Ta2NbMo,dataset/cif_files/mp-1096718.cif,"[73, 73, 41, 42]","[1.5, 1.5, 1.6, 2.16]","[5, 5, 5, 6]","[6, 6, 5, 5]","[1.45, 1.45, 1.45, 1.45]",4.761565093
mp-864639,Ta2NbOs,dataset/cif_files/mp-864639.cif,"[73, 73, 41, 76]","[1.5, 1.5, 1.6, 2.2]","[5, 5, 5, 8]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.3]",-0.353501544
mp-1096154,Ta2NbPt,dataset/cif_files/mp-1096154.cif,"[73, 73, 41, 78]","[1.5, 1.5, 1.6, 2.28]","[5, 5, 5, 10]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.35]",4.025371704
mp-1093627,Ta2NbRe,dataset/cif_files/mp-1093627.cif,"[73, 73, 41, 75]","[1.5, 1.5, 1.6, 1.9]","[5, 5, 5, 7]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.35]",4.787035218
mp-1186767,Ta2NbRe,dataset/cif_files/mp-1186767.cif,"[73, 73, 41, 75]","[1.5, 1.5, 1.6, 1.9]","[5, 5, 5, 7]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.35]",-0.274090649
mp-979288,Ta2NbRh,dataset/cif_files/mp-979288.cif,"[73, 73, 41, 45]","[1.5, 1.5, 1.6, 2.28]","[5, 5, 5, 9]","[6, 6, 5, 5]","[1.45, 1.45, 1.45, 1.35]",-0.255578944
mp-864651,Ta2NbRu,dataset/cif_files/mp-864651.cif,"[73, 73, 41, 44]","[1.5, 1.5, 1.6, 2.2]","[5, 5, 5, 8]","[6, 6, 5, 5]","[1.45, 1.45, 1.45, 1.3]",-0.283485305
mp-1093759,Ta2NbTc,dataset/cif_files/mp-1093759.cif,"[73, 73, 41, 43]","[1.5, 1.5, 1.6, 1.9]","[5, 5, 5, 7]","[6, 6, 5, 5]","[1.45, 1.45, 1.45, 1.35]",4.451032031
mp-1093614,Ta2NbW,dataset/cif_files/mp-1093614.cif,"[73, 73, 41, 74]","[1.5, 1.5, 1.6, 2.36]","[5, 5, 5, 6]","[6, 6, 5, 6]","[1.45, 1.45, 1.45, 1.35]",5.10212808
mp-1096428,Ta2NiOs,dataset/cif_files/mp-1096428.cif,"[73, 73, 28, 76]","[1.5, 1.5, 1.91, 2.2]","[5, 5, 10, 8]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.3]",4.18031573
mp-1093590,Ta2OsPd,dataset/cif_files/mp-1093590.cif,"[73, 73, 76, 46]","[1.5, 1.5, 2.2, 2.2]","[5, 5, 8, 10]","[6, 6, 6, 5]","[1.45, 1.45, 1.3, 1.4]",3.93210019
mp-1095955,Ta2OsRh,dataset/cif_files/mp-1095955.cif,"[73, 73, 76, 45]","[1.5, 1.5, 2.2, 2.28]","[5, 5, 8, 9]","[6, 6, 6, 5]","[1.45, 1.45, 1.3, 1.35]",3.962946771
mp-1093605,Ta2OsRu,dataset/cif_files/mp-1093605.cif,"[73, 73, 76, 44]","[1.5, 1.5, 2.2, 2.2]","[5, 5, 8, 8]","[6, 6, 6, 5]","[1.45, 1.45, 1.3, 1.3]",4.14024261
mp-1186759,Ta2OsRu,dataset/cif_files/mp-1186759.cif,"[73, 73, 76, 44]","[1.5, 1.5, 2.2, 2.2]","[5, 5, 8, 8]","[6, 6, 6, 5]","[1.45, 1.45, 1.3, 1.3]",-0.34660565
mp-864650,Ta2OsW,dataset/cif_files/mp-864650.cif,"[73, 73, 76, 74]","[1.5, 1.5, 2.2, 2.36]","[5, 5, 8, 6]","[6, 6, 6, 6]","[1.45, 1.45, 1.3, 1.35]",-0.346737054
mp-1096559,Ta2ReIr,dataset/cif_files/mp-1096559.cif,"[73, 73, 75, 77]","[1.5, 1.5, 1.9, 2.2]","[5, 5, 7, 9]","[6, 6, 6, 6]","[1.45, 1.45, 1.35, 1.35]",4.178695159
mp-977353,Ta2ReMo,dataset/cif_files/mp-977353.cif,"[73, 73, 75, 42]","[1.5, 1.5, 1.9, 2.16]","[5, 5, 7, 6]","[6, 6, 6, 5]","[1.45, 1.45, 1.35, 1.45]",-0.384936994
mp-1097051,Ta2ReNi,dataset/cif_files/mp-1097051.cif,"[73, 73, 75, 28]","[1.5, 1.5, 1.9, 1.91]","[5, 5, 7, 10]","[6, 6, 6, 4]","[1.45, 1.45, 1.35, 1.35]",4.194562832
mp-1096294,Ta2ReOs,dataset/cif_files/mp-1096294.cif,"[73, 73, 75, 76]","[1.5, 1.5, 1.9, 2.2]","[5, 5, 7, 8]","[6, 6, 6, 6]","[1.45, 1.45, 1.35, 1.3]",4.657830348
mp-1187213,Ta2ReOs,dataset/cif_files/mp-1187213.cif,"[73, 73, 75, 76]","[1.5, 1.5, 1.9, 2.2]","[5, 5, 7, 8]","[6, 6, 6, 6]","[1.45, 1.45, 1.35, 1.3]",-0.435583327
mp-1093866,Ta2RePd,dataset/cif_files/mp-1093866.cif,"[73, 73, 75, 46]","[1.5, 1.5, 1.9, 2.2]","[5, 5, 7, 10]","[6, 6, 6, 5]","[1.45, 1.45, 1.35, 1.4]",4.020192781
mp-1095922,Ta2RePt,dataset/cif_files/mp-1095922.cif,"[73, 73, 75, 78]","[1.5, 1.5, 1.9, 2.28]","[5, 5, 7, 10]","[6, 6, 6, 6]","[1.45, 1.45, 1.35, 1.35]",4.053532788
mp-1096583,Ta2ReRh,dataset/cif_files/mp-1096583.cif,"[73, 73, 75, 45]","[1.5, 1.5, 1.9, 2.28]","[5, 5, 7, 9]","[6, 6, 6, 5]","[1.45, 1.45, 1.35, 1.35]",4.032253275
mp-977357,Ta2ReRu,dataset/cif_files/mp-977357.cif,"[73, 73, 75, 44]","[1.5, 1.5, 1.9, 2.2]","[5, 5, 7, 8]","[6, 6, 6, 5]","[1.45, 1.45, 1.35, 1.3]",-0.437948023
mp-1096614,Ta2ReTc,dataset/cif_files/mp-1096614.cif,"[73, 73, 75, 43]","[1.5, 1.5, 1.9, 1.9]","[5, 5, 7, 7]","[6, 6, 6, 5]","[1.45, 1.45, 1.35, 1.35]",4.590712078
mp-1187212,Ta2ReTc,dataset/cif_files/mp-1187212.cif,"[73, 73, 75, 43]","[1.5, 1.5, 1.9, 1.9]","[5, 5, 7, 7]","[6, 6, 6, 5]","[1.45, 1.45, 1.35, 1.35]",-0.543533789
mp-1187208,Ta2ReW,dataset/cif_files/mp-1187208.cif,"[73, 73, 75, 74]","[1.5, 1.5, 1.9, 2.36]","[5, 5, 7, 6]","[6, 6, 6, 6]","[1.45, 1.45, 1.35, 1.35]",-0.314714617
mp-1095986,Ta2RhW,dataset/cif_files/mp-1095986.cif,"[73, 73, 45, 74]","[1.5, 1.5, 2.28, 2.36]","[5, 5, 9, 6]","[6, 6, 5, 6]","[1.45, 1.45, 1.35, 1.35]",4.365774785
mp-1187211,Ta2RuW,dataset/cif_files/mp-1187211.cif,"[73, 73, 44, 74]","[1.5, 1.5, 2.2, 2.36]","[5, 5, 8, 6]","[6, 6, 5, 6]","[1.45, 1.45, 1.3, 1.35]",-0.308322747
mp-977363,Ta2TcMo,dataset/cif_files/mp-977363.cif,"[73, 73, 43, 42]","[1.5, 1.5, 1.9, 2.16]","[5, 5, 7, 6]","[6, 6, 5, 5]","[1.45, 1.45, 1.35, 1.45]",-0.375108204
mp-1096258,Ta2TcOs,dataset/cif_files/mp-1096258.cif,"[73, 73, 43, 76]","[1.5, 1.5, 1.9, 2.2]","[5, 5, 7, 8]","[6, 6, 5, 6]","[1.45, 1.45, 1.35, 1.3]",4.329048764
mp-1187210,Ta2TcOs,dataset/cif_files/mp-1187210.cif,"[73, 73, 43, 76]","[1.5, 1.5, 1.9, 2.2]","[5, 5, 7, 8]","[6, 6, 5, 6]","[1.45, 1.45, 1.35, 1.3]",-0.484535434
mp-1096486,Ta2TcRu,dataset/cif_files/mp-1096486.cif,"[73, 73, 43, 44]","[1.5, 1.5, 1.9, 2.2]","[5, 5, 7, 8]","[6, 6, 5, 5]","[1.45, 1.45, 1.35, 1.3]",4.003731626
mp-1187200,Ta2TcRu,dataset/cif_files/mp-1187200.cif,"[73, 73, 43, 44]","[1.5, 1.5, 1.9, 2.2]","[5, 5, 7, 8]","[6, 6, 5, 5]","[1.45, 1.45, 1.35, 1.3]",-0.464818865
mp-972209,Ta2TcW,dataset/cif_files/mp-972209.cif,"[73, 73, 43, 74]","[1.5, 1.5, 1.9, 2.36]","[5, 5, 7, 6]","[6, 6, 5, 6]","[1.45, 1.45, 1.35, 1.35]",-0.304700351
mp-1093919,Ta2TiMo,dataset/cif_files/mp-1093919.cif,"[73, 73, 22, 42]","[1.5, 1.5, 1.54, 2.16]","[5, 5, 4, 6]","[6, 6, 4, 5]","[1.45, 1.45, 1.4, 1.45]",4.555371472
mp-1093941,Ta2TiRe,dataset/cif_files/mp-1093941.cif,"[73, 73, 22, 75]","[1.5, 1.5, 1.54, 1.9]","[5, 5, 4, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",4.620021878
mp-1187194,Ta2TiRe,dataset/cif_files/mp-1187194.cif,"[73, 73, 22, 75]","[1.5, 1.5, 1.54, 1.9]","[5, 5, 4, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",-0.250716846
mp-1095927,Ta2TiW,dataset/cif_files/mp-1095927.cif,"[73, 73, 22, 74]","[1.5, 1.5, 1.54, 2.36]","[5, 5, 4, 6]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",4.905668212
mp-1187209,Ta2TiW,dataset/cif_files/mp-1187209.cif,"[73, 73, 22, 74]","[1.5, 1.5, 1.54, 2.36]","[5, 5, 4, 6]","[6, 6, 4, 6]","[1.45, 1.45, 1.4, 1.35]",-0.00104447
mp-1096743,Ta2VFe,dataset/cif_files/mp-1096743.cif,"[73, 73, 23, 26]","[1.5, 1.5, 1.63, 1.83]","[5, 5, 5, 8]","[6, 6, 4, 4]","[1.45, 1.45, 1.35, 1.4]",4.325165799
mp-1096618,Ta2VIr,dataset/cif_files/mp-1096618.cif,"[73, 73, 23, 77]","[1.5, 1.5, 1.63, 2.2]","[5, 5, 5, 9]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.35]",4.112767711
mp-1187195,Ta2VIr,dataset/cif_files/mp-1187195.cif,"[73, 73, 23, 77]","[1.5, 1.5, 1.63, 2.2]","[5, 5, 5, 9]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.35]",-0.433117161
mp-1096615,Ta2VMo,dataset/cif_files/mp-1096615.cif,"[73, 73, 23, 42]","[1.5, 1.5, 1.63, 2.16]","[5, 5, 5, 6]","[6, 6, 4, 5]","[1.45, 1.45, 1.35, 1.45]",4.605576201
mp-864670,Ta2VOs,dataset/cif_files/mp-864670.cif,"[73, 73, 23, 76]","[1.5, 1.5, 1.63, 2.2]","[5, 5, 5, 8]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.3]",-0.384749546
mp-1096724,Ta2VRe,dataset/cif_files/mp-1096724.cif,"[73, 73, 23, 75]","[1.5, 1.5, 1.63, 1.9]","[5, 5, 5, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.35]",4.676661756
mp-1187201,Ta2VRe,dataset/cif_files/mp-1187201.cif,"[73, 73, 23, 75]","[1.5, 1.5, 1.63, 1.9]","[5, 5, 5, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.35]",-0.308708472
mp-1096188,Ta2VRh,dataset/cif_files/mp-1096188.cif,"[73, 73, 23, 45]","[1.5, 1.5, 1.63, 2.28]","[5, 5, 5, 9]","[6, 6, 4, 5]","[1.45, 1.45, 1.35, 1.35]",3.978977169
mp-977382,Ta2VRu,dataset/cif_files/mp-977382.cif,"[73, 73, 23, 44]","[1.5, 1.5, 1.63, 2.2]","[5, 5, 5, 8]","[6, 6, 4, 5]","[1.45, 1.45, 1.35, 1.3]",-0.313998332
mp-1096731,Ta2VTc,dataset/cif_files/mp-1096731.cif,"[73, 73, 23, 43]","[1.5, 1.5, 1.63, 1.9]","[5, 5, 5, 7]","[6, 6, 4, 5]","[1.45, 1.45, 1.35, 1.35]",4.320551514
mp-1097369,Ta2ZnRe,dataset/cif_files/mp-1097369.cif,"[73, 73, 30, 75]","[1.5, 1.5, 1.65, 1.9]","[5, 5, 12, 7]","[6, 6, 4, 6]","[1.45, 1.45, 1.35, 1.35]",4.00694521
mp-3340,TaAlCo2,dataset/cif_files/mp-3340.cif,"[73, 13, 27, 27]","[1.5, 1.61, 1.88, 1.88]","[5, 13, 9, 9]","[6, 3, 4, 4]","[1.45, 1.25, 1.35, 1.35]",-0.464545842
mp-1218074,TaAlCu,dataset/cif_files/mp-1218074.cif,"[73, 13, 29]","[1.5, 1.61, 1.9]","[5, 13, 11]","[6, 3, 4]","[1.45, 1.25, 1.35]",-0.278336007
mp-1218096,TaAlCu,dataset/cif_files/mp-1218096.cif,"[73, 13, 29]","[1.5, 1.61, 1.9]","[5, 13, 11]","[6, 3, 4]","[1.45, 1.25, 1.35]",-0.293247577
mp-1218064,TaAlFe,dataset/cif_files/mp-1218064.cif,"[73, 13, 26]","[1.5, 1.61, 1.83]","[5, 13, 8]","[6, 3, 4]","[1.45, 1.25, 1.4]",-0.322488487
mp-867249,TaAlFe2,dataset/cif_files/mp-867249.cif,"[73, 13, 26, 26]","[1.5, 1.61, 1.83, 1.83]","[5, 13, 8, 8]","[6, 3, 4, 4]","[1.45, 1.25, 1.4, 1.4]",-0.450338472
mp-1218116,TaAlNi,dataset/cif_files/mp-1218116.cif,"[73, 13, 28]","[1.5, 1.61, 1.91]","[5, 13, 10]","[6, 3, 4]","[1.45, 1.25, 1.35]",-0.444820312
